Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,host_disease,Host,Instrument,Isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Strain
SRR13011377,AMPLICON,292,9300488,PRJNA639066,SAMN16709747,Pathogen.cl,4895938,TX-SARS-COV-2,Texas Department of State Health Services,3/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9462396,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,Uknown,missing,TX-DSHS-1190,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/8/2020 16:00,TX-DSHS-1190,SRP267052,SARS-CoV-2/USA/TX-DSHS-1190/2020
SRR13011378,AMPLICON,297,8369903,PRJNA639066,SAMN16709746,Pathogen.cl,4426830,TX-SARS-COV-2,Texas Department of State Health Services,3/12/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9462395,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,Uknown,missing,TX-DSHS-1189,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/8/2020 16:00,TX-DSHS-1189,SRP267052,SARS-CoV-2/USA/TX-DSHS-1189/2020
SRR13011379,AMPLICON,297,9627164,PRJNA639066,SAMN16709745,Pathogen.cl,5110342,TX-SARS-COV-2,Texas Department of State Health Services,6/27/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9462394,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1188,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/8/2020 16:00,TX-DSHS-1188,SRP267052,SARS-CoV-2/USA/TX-DSHS-1188/2020
SRR13011380,AMPLICON,302,9261736,PRJNA639066,SAMN16709744,Pathogen.cl,4968241,TX-SARS-COV-2,Texas Department of State Health Services,6/16/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9462393,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1187,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/8/2020 16:00,TX-DSHS-1187,SRP267052,SARS-CoV-2/USA/TX-DSHS-1187/2020
SRR13011381,AMPLICON,272,8581621,PRJNA639066,SAMN16709735,Pathogen.cl,4361566,TX-SARS-COV-2,Texas Department of State Health Services,6/16/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9462392,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1178,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/8/2020 16:00,TX-DSHS-1178,SRP267052,SARS-CoV-2/USA/TX-DSHS-1178/2020
SRR13020924,AMPLICON,287,7476330,PRJNA639066,SAMN16729326,Pathogen.cl,3977556,TX-SARS-COV-2,Texas Department of State Health Services,6/17/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471210,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1139,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1139,SRP267052,SARS-CoV-2/USA/TX-DSHS-1139/2020
SRR13020925,AMPLICON,287,10150874,PRJNA639066,SAMN16729325,Pathogen.cl,5513550,TX-SARS-COV-2,Texas Department of State Health Services,6/17/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471209,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1138,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1138,SRP267052,SARS-CoV-2/USA/TX-DSHS-1138/2020
SRR13020926,AMPLICON,289,8915285,PRJNA639066,SAMN16729324,Pathogen.cl,4637547,TX-SARS-COV-2,Texas Department of State Health Services,6/17/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471208,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1137,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1137,SRP267052,SARS-CoV-2/USA/TX-DSHS-1137/2020
SRR13020927,AMPLICON,292,7058227,PRJNA639066,SAMN16729323,Pathogen.cl,3614377,TX-SARS-COV-2,Texas Department of State Health Services,6/17/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471207,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1136,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1136,SRP267052,SARS-CoV-2/USA/TX-DSHS-1136/2020
SRR13020928,AMPLICON,292,7493064,PRJNA639066,SAMN16729322,Pathogen.cl,3745197,TX-SARS-COV-2,Texas Department of State Health Services,6/17/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471206,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1135,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1135,SRP267052,SARS-CoV-2/USA/TX-DSHS-1135/2020
SRR13020929,AMPLICON,289,8451425,PRJNA639066,SAMN16729360,Pathogen.cl,4406391,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471205,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1176,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1176,SRP267052,SARS-CoV-2/USA/TX-DSHS-1176/2020
SRR13020930,AMPLICON,293,9165714,PRJNA639066,SAMN16729359,Pathogen.cl,4774197,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471204,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1175,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1175,SRP267052,SARS-CoV-2/USA/TX-DSHS-1175/2020
SRR13020931,AMPLICON,293,8867999,PRJNA639066,SAMN16729358,Pathogen.cl,4673872,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471203,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1173,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1173,SRP267052,SARS-CoV-2/USA/TX-DSHS-1173/2020
SRR13020932,AMPLICON,294,8896501,PRJNA639066,SAMN16729357,Pathogen.cl,4420099,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471202,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1172,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1172,SRP267052,SARS-CoV-2/USA/TX-DSHS-1172/2020
SRR13020933,AMPLICON,293,8059054,PRJNA639066,SAMN16729321,Pathogen.cl,4133025,TX-SARS-COV-2,Texas Department of State Health Services,6/17/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471201,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1134,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1134,SRP267052,SARS-CoV-2/USA/TX-DSHS-1134/2020
SRR13020934,AMPLICON,295,8511432,PRJNA639066,SAMN16729356,Pathogen.cl,4296435,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471200,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1171,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1171,SRP267052,SARS-CoV-2/USA/TX-DSHS-1171/2020
SRR13020935,AMPLICON,292,10830737,PRJNA639066,SAMN16729355,Pathogen.cl,5330041,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471199,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1170,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1170,SRP267052,SARS-CoV-2/USA/TX-DSHS-1170/2020
SRR13020936,AMPLICON,290,10081854,PRJNA639066,SAMN16729354,Pathogen.cl,5068780,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,ncbi,ncbi.public,SRX9471198,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1169,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1169,SRP267052,SARS-CoV-2/USA/TX-DSHS-1169/2020
SRR13020937,AMPLICON,285,9387976,PRJNA639066,SAMN16729353,Pathogen.cl,5017970,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471197,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1168,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1168,SRP267052,SARS-CoV-2/USA/TX-DSHS-1168/2020
SRR13020938,AMPLICON,287,9580115,PRJNA639066,SAMN16729352,Pathogen.cl,5183361,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471196,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1167,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1167,SRP267052,SARS-CoV-2/USA/TX-DSHS-1167/2020
SRR13020939,AMPLICON,287,10497922,PRJNA639066,SAMN16729351,Pathogen.cl,5488528,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471195,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1166,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1166,SRP267052,SARS-CoV-2/USA/TX-DSHS-1166/2020
SRR13020940,AMPLICON,284,9087119,PRJNA639066,SAMN16729350,Pathogen.cl,4520370,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471194,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1165,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1165,SRP267052,SARS-CoV-2/USA/TX-DSHS-1165/2020
SRR13020941,AMPLICON,281,10215749,PRJNA639066,SAMN16729349,Pathogen.cl,5123965,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471193,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1163,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1163,SRP267052,SARS-CoV-2/USA/TX-DSHS-1163/2020
SRR13020942,AMPLICON,281,11832575,PRJNA639066,SAMN16729348,Pathogen.cl,5873833,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471192,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1162,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1162,SRP267052,SARS-CoV-2/USA/TX-DSHS-1162/2020
SRR13020943,AMPLICON,287,9783800,PRJNA639066,SAMN16729347,Pathogen.cl,4894965,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471191,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1161,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1161,SRP267052,SARS-CoV-2/USA/TX-DSHS-1161/2020
SRR13020944,AMPLICON,297,7890961,PRJNA639066,SAMN16729320,Pathogen.cl,4095717,TX-SARS-COV-2,Texas Department of State Health Services,6/17/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471190,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1133,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1133,SRP267052,SARS-CoV-2/USA/TX-DSHS-1133/2020
SRR13020945,AMPLICON,282,12574612,PRJNA639066,SAMN16729346,Pathogen.cl,6839131,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471189,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1160,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1160,SRP267052,SARS-CoV-2/USA/TX-DSHS-1160/2020
SRR13020946,AMPLICON,281,9920665,PRJNA639066,SAMN16729345,Pathogen.cl,5167776,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471188,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1159,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1159,SRP267052,SARS-CoV-2/USA/TX-DSHS-1159/2020
SRR13020947,AMPLICON,281,11532037,PRJNA639066,SAMN16729344,Pathogen.cl,5991631,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471187,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1158,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1158,SRP267052,SARS-CoV-2/USA/TX-DSHS-1158/2020
SRR13020948,AMPLICON,281,9644164,PRJNA639066,SAMN16729343,Pathogen.cl,5047478,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471186,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1157,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1157,SRP267052,SARS-CoV-2/USA/TX-DSHS-1157/2020
SRR13020949,AMPLICON,280,11832997,PRJNA639066,SAMN16729342,Pathogen.cl,5982999,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471185,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1156,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1156,SRP267052,SARS-CoV-2/USA/TX-DSHS-1156/2020
SRR13020950,AMPLICON,282,9880009,PRJNA639066,SAMN16729341,Pathogen.cl,4921164,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471184,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1155,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1155,SRP267052,SARS-CoV-2/USA/TX-DSHS-1155/2020
SRR13020951,AMPLICON,282,9779006,PRJNA639066,SAMN16729340,Pathogen.cl,4947792,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471183,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1154,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1154,SRP267052,SARS-CoV-2/USA/TX-DSHS-1154/2020
SRR13020952,AMPLICON,284,10003585,PRJNA639066,SAMN16729339,Pathogen.cl,5045620,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471182,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1153,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1153,SRP267052,SARS-CoV-2/USA/TX-DSHS-1153/2020
SRR13020953,AMPLICON,289,8870399,PRJNA639066,SAMN16729338,Pathogen.cl,4470769,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471181,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1152,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1152,SRP267052,SARS-CoV-2/USA/TX-DSHS-1152/2020
SRR13020954,AMPLICON,288,8315293,PRJNA639066,SAMN16729337,Pathogen.cl,4301476,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471180,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1151,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1151,SRP267052,SARS-CoV-2/USA/TX-DSHS-1151/2020
SRR13020955,AMPLICON,292,7935680,PRJNA639066,SAMN16729319,Pathogen.cl,3891501,TX-SARS-COV-2,Texas Department of State Health Services,6/17/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471179,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1132,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1132,SRP267052,SARS-CoV-2/USA/TX-DSHS-1132/2020
SRR13020956,AMPLICON,286,7790985,PRJNA639066,SAMN16729336,Pathogen.cl,4094395,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471178,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1150,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1150,SRP267052,SARS-CoV-2/USA/TX-DSHS-1150/2020
SRR13020958,AMPLICON,286,10139407,PRJNA639066,SAMN16729334,Pathogen.cl,5012175,TX-SARS-COV-2,Texas Department of State Health Services,7/3/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471176,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1148,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1148,SRP267052,SARS-CoV-2/USA/TX-DSHS-1148/2020
SRR13020959,AMPLICON,291,7706215,PRJNA639066,SAMN16729333,Pathogen.cl,4066595,TX-SARS-COV-2,Texas Department of State Health Services,6/17/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471175,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1147,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1147,SRP267052,SARS-CoV-2/USA/TX-DSHS-1147/2020
SRR13020960,AMPLICON,287,9283966,PRJNA639066,SAMN16729332,Pathogen.cl,5102460,TX-SARS-COV-2,Texas Department of State Health Services,6/17/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471174,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1145,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1145,SRP267052,SARS-CoV-2/USA/TX-DSHS-1145/2020
SRR13020961,AMPLICON,288,8758115,PRJNA639066,SAMN16729331,Pathogen.cl,4524013,TX-SARS-COV-2,Texas Department of State Health Services,6/17/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471173,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1144,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1144,SRP267052,SARS-CoV-2/USA/TX-DSHS-1144/2020
SRR13020962,AMPLICON,288,8351602,PRJNA639066,SAMN16729330,Pathogen.cl,4418555,TX-SARS-COV-2,Texas Department of State Health Services,6/17/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471172,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1143,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1143,SRP267052,SARS-CoV-2/USA/TX-DSHS-1143/2020
SRR13020964,AMPLICON,284,8518707,PRJNA639066,SAMN16729328,Pathogen.cl,4471098,TX-SARS-COV-2,Texas Department of State Health Services,6/17/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471170,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1141,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1141,SRP267052,SARS-CoV-2/USA/TX-DSHS-1141/2020
SRR13020966,AMPLICON,298,7853324,PRJNA639066,SAMN16729318,Pathogen.cl,4290636,TX-SARS-COV-2,Texas Department of State Health Services,6/17/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471168,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1131,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1131,SRP267052,SARS-CoV-2/USA/TX-DSHS-1131/2020
SRR13020967,AMPLICON,301,8120584,PRJNA639066,SAMN16729317,Pathogen.cl,4286938,TX-SARS-COV-2,Texas Department of State Health Services,6/16/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9471167,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-1130,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,11/9/2020 16:00,TX-DSHS-1130,SRP267052,SARS-CoV-2/USA/TX-DSHS-1130/2020
SRR12956070,AMPLICON,290,8040337,PRJNA639066,SAMN16611922,Pathogen.cl,3971731,TX-SARS-COV-2,Texas Department of State Health Services,6/16/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9408949,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0873,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,10/29/2020 17:00,TX-DSHS-0873,SRP267052,SARS-CoV-2/USA/TX-DSHS-0873/2020
